Discharge Temp(F),Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
69.9,120,0.2,62.3,573
69.9,120.4,0.2,62.2,573.6
69.8,120.7,0.2,62.2,568.1
69.8,120.9,0.2,62.2,573
69.9,121,0.2,62.2,577.3
69.9,120.9,0.2,62.2,574.7
69.9,120.7,0.2,62.4,572
69.9,120.4,0.2,62.4,571.6
69.8,120,0.2,62.2,570.5
69.8,119.9,0.2,62.1,571.2
69.9,120,0.2,62.1,573.7
69.9,120.2,0.2,62.1,575.6
70,120.6,0.2,62,574
70,120.9,0.2,62,566.7
70,121.1,0.2,62.2,570.5
70,121.3,0.2,62.3,574.2
69.9,121.3,0.2,62.3,575.4
70,121.2,0.2,62.3,570.5
70.2,121,0.2,62.2,571.5
70.4,120.6,0.2,62.3,570.6
70.6,120.2,0.2,62.4,572.9
70.8,120.1,0.2,62.6,568.5
71,120.2,0.2,62.8,571.8
71.2,120.6,0.2,63,569.3
71.4,121,0.2,63.6,572.3
71.3,121.3,0.2,64.2,567.3
71.1,121.4,0.2,64.6,569.2
70.7,121.4,0.2,64.4,571.6
70.4,121.3,0.2,64.1,572.7
70.1,121,0.2,63.7,571.4
69.8,120.5,0.2,63.1,574.2
69.6,120.1,0.2,62.6,568.1
69.6,119.8,0.2,62.1,571.6
69.5,119.8,0.2,61.6,572.2
69.7,120,0.2,61.5,570.8
69.7,120.3,0.2,61.5,572.4
69.8,120.7,0.2,61.7,570.2
69.9,121,0.2,61.9,567.3
70,121,0.2,62.2,569.3
70,120.9,0.2,62.3,573.3
70,120.7,0.2,62.4,573
70,120.4,0.2,62.4,570.4
70,120,0.2,62.3,574.1
69.9,119.7,0.2,62.1,564.6
69.9,119.7,0.2,62.1,574.3
70,120,0.2,62,566.6
70.1,120.4,0.2,62.1,571.2
70.2,120.7,0.2,62.2,569.9
70.2,121,0.2,62.3,567
70.3,121.1,0.2,62.4,573.1
70.2,121.1,0.2,62.6,578.3
70.2,120.9,0.2,62.6,568.5
70.3,120.7,0.2,62.5,572.9
70.3,120.2,0.2,62.5,571.8
70.4,119.9,0.2,62.6,568.2
70.4,119.7,0.2,62.8,572.5
70.4,119.8,0.2,62.8,572.4
70.4,120.1,0.2,62.7,572.8
70.4,120.4,0.2,62.6,570.9
70.4,120.7,0.2,62.6,571.5
70.4,120.8,0.2,62.7,565.6
70.5,120.9,0.2,62.6,573
70.7,120.8,0.2,62.7,572.2
70.8,120.6,0.2,62.8,572.3
71,120.2,0.2,63,566.9
71.2,119.9,0.2,63.2,567.9
71.3,119.8,0.2,63.4,566.6
71.4,119.9,0.2,63.5,570.5
71.4,120.2,0.2,63.9,570.7
71.4,120.7,0.2,64.2,568.6
71.2,120.9,0.2,64.3,567.7
70.8,121.1,0.2,64.3,568.4
70.4,121,0.2,64,566.2
69.9,120.9,0.2,63.6,569.4
69.7,120.5,0.2,63,565.1
69.6,120,0.2,62.6,569.7
69.5,119.5,0.2,62.1,571.8
69.6,119.2,0.2,61.7,575.8
69.6,119.1,0.2,61.4,570
69.7,119.3,0.2,61.5,570.8
69.8,119.7,0.2,61.6,571.9
69.9,120.1,0.2,62,568.4
69.8,120.4,0.2,62,570.4
69.8,120.5,0.2,62.1,574
69.8,120.4,0.2,62,569.3
69.8,120.2,0.2,62,573.5
69.9,120,0.2,62.1,570.1
70,119.6,0.2,62.2,570.2
70,119.3,0.2,62.3,566.4
70.1,119.2,0.2,62.3,572.6
70.2,119.5,0.2,62.3,567
70.2,119.9,0.2,62.4,568.1
70.1,120.2,0.2,62.4,571.8
70.1,120.5,0.2,62.5,570.2
70,120.6,0.2,62.4,570.3
70,120.6,0.2,62.3,570.3
70,120.5,0.2,62.3,568.2
69.9,120.2,0.2,62.3,572.9
70,119.7,0.2,62.2,565.2
70,119.4,0.2,62.2,571.4
70,119.3,0.2,62.1,568.1
69.8,119.5,0.2,62.1,571.1
69.9,119.7,0.2,62,570.6
69.9,120.1,0.2,62,570.1
69.9,120.4,0.2,62,568.2
69.8,120.6,0.2,62,567.5
69.8,120.7,0.2,61.9,569.1
69.8,120.6,0.2,62,569
69.8,120.3,0.2,61.9,571.9
69.9,119.9,0.2,61.9,567.2
70,119.6,0.2,61.9,574.4
69.9,119.4,0.2,62.1,567.6
70,119.5,0.2,62.1,573.1
69.9,119.8,0.2,62.2,567.8
69.8,120.2,0.2,62.2,575
69.8,120.5,0.3,62,561.9
69.7,120.7,0.2,61.9,568.9
69.6,120.7,0.2,61.8,571
69.7,120.6,0.2,61.8,568.6
69.7,120.4,0.2,61.9,566.5
69.7,120,0.2,61.9,567.9
69.6,119.6,0.2,61.9,567.8
69.6,119.4,0.2,61.9,570.2
69.7,119.5,0.2,61.9,564.7
69.5,119.8,0.2,61.9,561
69.5,120.1,0.2,61.8,567.7
69.4,120.4,0.2,61.8,567.9
69.3,120.5,0.2,61.7,575.2
69.2,120.6,0.2,61.6,573
69.2,120.6,0.2,61.4,569.9
69.3,120.3,0.2,61.5,567
69.3,119.9,0.2,61.5,571.3
69.1,119.6,0.2,61.4,570.6
69,119.4,0.2,61.3,563.3
68.9,119.5,0.2,61.1,570.1
68.8,119.8,0.2,61.1,569.5
68.7,120.2,0.2,61,571.1
68.6,120.5,0.2,61,572.4
68.5,120.6,0.2,60.8,567.1
68.5,120.7,0.2,60.6,572.9
68.4,120.6,0.2,60.6,569.2
68.4,120.3,0.2,60.6,570.5
68.2,120,0.2,60.5,571.1
68.1,119.6,0.2,60.5,570.8
67.9,119.5,0.2,60.4,565.3
67.7,119.6,0.2,60.3,571
67.5,119.9,0.2,60,570
67.3,120.3,0.2,59.8,574.3
67.1,120.6,0.2,59.5,570.7
66.8,120.7,0.2,59.5,572.5
66.4,120.8,0.2,59.2,574.9
66.1,120.6,0.2,58.9,566.6
65.6,120.3,0.2,58.4,569
65,120,0.2,57.8,566.6
64.1,119.9,0.2,57.2,565.7
62.9,120,0.2,56.3,573.2
61.1,120.3,0.2,54.7,569.6
58.9,120.9,0.2,51.9,564.9
56.3,121.6,0.2,46.3,566.9
54.5,122.1,0.3,38.7,567.5
53.8,122.2,0.4,38.2,686.5
53.7,121.8,0.4,38.1,946.3
53.8,121,0.4,38.1,948.1
53.8,120.3,0.4,38,936
53.9,120.4,0.4,38.3,940.9
53.8,121.1,0.4,38.3,954.3
53.7,122,0.4,38,941.3
53.5,122.8,0.4,38.1,931.2
53.3,123.1,0.4,38.2,949.4
53.2,122.3,0.4,37.6,943.5
53.2,121.2,0.4,37.3,939.7
53.5,120.9,0.4,37.7,945.4
53.4,121.7,0.4,37.5,946.2
53.2,122.6,0.4,37.3,943.1
53.6,122.8,0.4,37.3,941.7
54.1,122,0.4,38.2,937.4
54.2,121,0.4,38.9,936.3
54.4,120.5,0.4,39,951.4
54.2,120.8,0.4,39,945.3
54,121.5,0.4,38.9,945.5
54,121.8,0.4,38.3,949.3
54.2,121.3,0.4,39,948.6
54.3,120.6,0.4,38.9,943.4
54.5,120.4,0.4,38.9,941.7
54.5,120.7,0.4,39.3,948.2
54.2,121.3,0.4,39.1,939.9
53.9,121.7,0.4,38.6,937.7
53.9,121.6,0.4,38.5,943.5
53.9,121.1,0.4,38.8,936.9
53.7,120.4,0.4,38.3,952.8
53.9,120.3,0.4,37.8,944.5
54.3,120.8,0.4,38.6,947
54.2,121.4,0.4,39.1,937.9
53.8,121.7,0.4,38.9,938.2
53.5,121.5,0.4,38.3,942.4
53.5,120.8,0.4,38,938.7
53.5,120.4,0.4,37.8,943.8
53.5,120.4,0.4,37.7,950.4
53.5,120.9,0.4,38,939.9
53.1,121.5,0.4,37.4,947.4
53.2,121.7,0.4,37.5,947.2
53.1,121.4,0.4,37.4,942.9
53.1,120.8,0.4,37.3,952.1
53.3,120.2,0.4,37,943.8
53.7,120.3,0.4,37.3,946.6
53.8,120.9,0.4,38.1,937
53.4,121.4,0.4,38.2,948.7
53.4,121.6,0.4,37.5,944.8
53.2,121.2,0.4,37.8,938.6
53.2,120.6,0.4,37.1,935.9
53.5,120.2,0.4,37.3,940.2
53.5,120.4,0.4,37.7,945.5
53.4,121.1,0.4,37.5,934.7
53,121.5,0.4,37.3,940.6
53,121.6,0.4,37.1,942
53.1,121.2,0.4,37.1,946.4
53.2,120.6,0.4,36.9,946.5
53.4,120.4,0.4,37.2,936.9
53.3,120.8,0.4,37.3,935.7
53,121.4,0.4,36.8,945.5
53.1,121.8,0.4,36.7,944.1
53.1,121.8,0.4,37,947.1
53.3,121.3,0.4,36.8,934.7
53.5,120.6,0.4,37.1,937.4
53.6,120.4,0.4,37.4,940
53.6,120.8,0.4,37.2,942.8
53.6,121.5,0.4,37.1,940.3
54,121.9,0.4,37.1,946
54.4,121.8,0.4,38.2,946.9
54.4,121.3,0.4,38.6,941.2
54.5,120.6,0.4,38.1,940.3
54.9,120.4,0.4,37.9,941.8
55.3,120.7,0.4,39.1,943.1
55.4,121.3,0.4,39.2,939.7
55.8,121.6,0.4,39.4,941.9
56,121.5,0.4,40.1,937.8
56.4,121,0.4,40.2,940.5
56.5,120.2,0.4,40.4,940.6
56.6,119.9,0.4,40.2,935.4
56.8,120.1,0.4,39.7,939
57.6,120.5,0.4,39.6,945.8
58.9,120.6,0.4,40.6,938.5
61.2,120.3,0.4,42.5,937.6
64.6,119.4,0.4,45.5,935.9
70.1,118.2,0.4,51.4,929.3
76.6,117.2,0.4,62.2,930.3
80.8,117,0.4,77.9,923
81.1,117.1,0.1,81.3,945
81.1,117.3,0.1,81.4,869.4
81.1,117.4,0.1,81.4,871.6
81.1,117.5,0.1,81.4,870.9
81.1,117.6,0.1,81.4,872.3
81.1,117.7,0.1,81.5,869.3
81.1,117.8,0.1,81.5,874.5
81.1,117.9,0.1,81.5,871.3
81.1,117.9,0.1,81.4,866.4
81.1,117.9,0.1,81.4,869.1
81.1,117.9,0.1,81.4,879.7
81.1,117.8,0.1,81.4,872.3
81.1,117.7,0.1,81.5,875.2
81.1,117.6,0.1,81.4,873.6
81.1,117.4,0.1,81.4,867.6
81.1,117.2,0.1,81.4,869.7
81.1,117,0.1,81.4,867.1
81.1,116.9,0.1,81.4,867.9
81.1,116.8,0.1,81.4,869
81.1,116.7,0.1,81.4,869
81.1,116.7,0.1,81.4,876.4
81.1,116.7,0.1,81.4,868.9
81.1,116.8,0.1,81.4,861.8
81.1,117,0.1,81.4,864.8
81.1,117.1,0.1,81.4,868.2
81.1,117.2,0.1,81.4,875.9
81,117.3,0.1,81.3,874.1
81,117.4,0.1,81.3,871.7
81,117.5,0.1,81.2,875.7
81,117.5,0.1,81.2,873.2
80.9,117.6,0.1,81.2,867
80.9,117.7,0.1,81.2,878.5
80.9,117.8,0.1,81.2,871
80.9,117.8,0.1,81.2,879.6
81,117.8,0.1,81.2,870.3
81,117.7,0.1,81.3,873.6
81,117.7,0.1,81.3,871.6
81.1,117.6,0.1,81.3,872.8
81.1,117.5,0.1,81.3,872
81.1,117.3,0.1,81.3,866
81.1,117.2,0.1,81.4,878.2
81.1,117,0.1,81.4,870.7
81.2,116.8,0.1,81.4,874.9
81.2,116.8,0.1,81.4,869.9
81.3,116.8,0.1,81.4,875.2
81.3,116.9,0.1,81.5,871.9
81.3,116.9,0.1,81.6,867
81.3,116.9,0.1,81.6,875.1
81.3,117.1,0.1,81.6,863
81.3,117.2,0.1,81.6,871.7
81.3,117.4,0.1,81.6,873.8
81.3,117.5,0.1,81.6,880.3
81.3,117.7,0.1,81.6,863.3
81.2,117.8,0.1,81.6,866
81.2,118,0.1,81.5,884.2
81.2,118.1,0.1,81.5,872.5
81.2,118.2,0.1,81.5,862.7
81.2,118.2,0.1,81.5,875.4
81.2,118.2,0.1,81.5,872.4
81.2,118.2,0.1,81.5,875.2
81.1,118.2,0.1,81.4,861.2
81.1,118.2,0.1,81.4,868
81.2,118,0.1,81.4,873.1
81.1,117.9,0.1,81.4,873.7
81.2,117.7,0.1,81.4,877.1
81.2,117.5,0.1,81.4,876.9
81.1,117.4,0.1,81.4,868.1
81.1,117.3,0.1,81.4,874.7
81.2,117.2,0.1,81.4,873.7
81.2,117.1,0.1,81.4,871.7
81.2,117.1,0.1,81.4,866.4
81.2,117.1,0.1,81.4,875.5
81.2,117.2,0.1,81.4,871.7
81.2,117.3,0.1,81.4,877
81.2,117.5,0.1,81.4,875.7
81.1,117.6,0.1,81.4,873.6
81.1,117.7,0.1,81.4,868.2
81.2,117.8,0.1,81.4,872.5
81.2,117.9,0.1,81.4,879.2
81.2,118.1,0.1,81.4,865.7
81.2,118.1,0.1,81.4,874.9
81.2,118.2,0.1,81.5,873.9
81.2,118.2,0.1,81.5,868.4
81.2,118.2,0.1,81.5,881.6
81.3,118.1,0.1,81.5,873.9
81.2,118.1,0.1,81.5,875.2
81.2,118,0.1,81.5,878
81.3,117.9,0.1,81.5,871.3
81.3,117.7,0.1,81.5,874.8
81.3,117.5,0.1,81.5,875.1
81.3,117.4,0.1,81.5,875.3
81.3,117.2,0.1,81.6,871.4
81.3,117.1,0.1,81.6,871.2
81.4,117,0.1,81.6,873.3
81.4,116.9,0.1,81.6,872.6
81.4,116.9,0.1,81.7,871
81.4,116.9,0.1,81.7,870.9
81.4,117.1,0.1,81.7,883
81.4,117.2,0.1,81.7,869.7
81.4,117.4,0.1,81.7,872.9
81.5,117.5,0.1,81.7,873
81.5,117.6,0.1,81.7,875
81.5,117.7,0.1,81.7,880.4
81.5,117.8,0.1,81.8,872
81.5,117.9,0.1,81.8,873.2
81.5,118,0.1,81.8,875.3
81.5,118.1,0.1,81.8,873
81.4,118.1,0.1,81.8,872.5
81.4,118.1,0.1,81.8,870.3
81.4,118.1,0.1,81.8,870.3
81.4,118,0.1,81.8,867.7
81.4,118,0.1,81.8,875.6
81.4,117.9,0.1,81.7,872.8
81.3,117.7,0.1,81.7,872
81.4,117.5,0.1,81.7,884.3
81.4,117.3,0.1,81.7,867.9
81.4,117.2,0.1,81.6,876.2
81.4,117.1,0.1,81.7,873.7
81.5,116.9,0.1,81.7,870.2
81.5,116.9,0.1,81.7,876.4
81.5,116.9,0.1,81.7,872.6
81.5,117,0.1,81.8,873.9
81.6,117.1,0.1,81.8,874.6
81.6,117.2,0.1,81.9,869.2
81.6,117.4,0.1,81.9,873.6
81.6,117.5,0.1,81.9,871.7
81.7,117.6,0.1,82,872.2
81.8,117.6,0.1,82,867.9
81.8,117.7,0.1,82.1,874.3
81.7,117.7,0.1,82.1,880
81.7,117.8,0.1,82.1,869.5
81.7,117.8,0.1,82.2,872.9
81.8,117.9,0.1,82.2,864.9
81.8,117.9,0.1,82.1,870
81.8,117.9,0.1,82.1,861.4
81.7,117.8,0.1,82.2,866.9
81.7,117.6,0.1,82.1,875.9
81.7,117.5,0.1,82.1,869.3
81.7,117.4,0.1,82.1,866.3
81.7,117.2,0.1,82.1,868.6
81.7,117.1,0.1,82.1,873.5
81.7,116.9,0.1,82,873.8
81.8,116.8,0.1,82,870.5
81.8,116.7,0.1,82,869.2
81.8,116.7,0.1,82.1,868.2
81.8,116.8,0.1,82.1,868.4
81.8,116.9,0.1,82.1,873.9
81.8,117,0.1,82.2,870
81.8,117.1,0.1,82.2,873.4
81.8,117.3,0.1,82.2,872.2
81.9,117.4,0.1,82.3,870.3
81.9,117.5,0.1,82.3,861.6
81.9,117.6,0.1,82.3,871.8
81.9,117.7,0.1,82.3,867
81.9,117.8,0.1,82.3,872.5
81.8,117.9,0.1,82.3,864.6
81.8,118,0.1,82.3,864.2
81.9,118,0.1,82.2,862.4
81.9,118,0.1,82.2,871.2
82,118,0.1,82.3,864.4
81.7,117.8,0.1,82.3,959.2
81.7,117.6,0.1,82.3,1178.7
81.7,117.5,0.1,82.3,1184.7
81.7,117.3,0.1,82.2,1177.8
81.7,117.1,0.1,82.2,1183.3
81.7,116.9,0.1,82.2,1180.6
81.7,116.8,0.1,82.2,1187.5
81.6,116.7,0.1,82.2,1183.5
81.6,116.7,0.1,82.2,1182
81.6,116.7,0.1,82.2,1181.8
81.6,116.8,0.1,82.2,1180.1
81.6,116.9,0.1,82.2,1188.6
81.7,117,0.1,82.2,1188
81.7,117.1,0.1,82.2,1186.8
81.7,117.3,0.1,82.2,1191.9
81.6,117.4,0.1,82.2,1182.8
81.7,117.5,0.1,82.2,1189.1
81.7,117.6,0.1,82.2,1192.2
81.7,117.7,0.1,82.2,1187.3
81.7,117.8,0.1,82.3,1188.7
81.7,117.9,0.1,82.3,1176.8
81.8,117.9,0.1,82.3,1192.9
81.7,117.9,0.1,82.3,1181.9
81.7,117.9,0.1,82.3,1184.7
81.7,117.8,0.1,82.3,1186.3
81.7,117.8,0.1,82.3,1186.5
81.7,117.6,0.1,82.3,1180.1
81.7,117.5,0.1,82.3,1172.1
81.7,117.3,0.1,82.2,1186.9
81.7,117.1,0.1,82.2,1177.9
81.7,116.9,0.1,82.2,1173.8
81.7,116.8,0.1,82.2,1183
81.7,116.7,0.1,82.2,1184.7
81.7,116.7,0.1,82.2,1188.6
81.6,116.7,0.1,82.2,1192.5
81.7,116.8,0.1,82.2,1189.9
81.6,116.9,0.1,82.2,1190.4
81.6,117,0.1,82.2,1179.5
81.6,117.2,0.1,82.2,1183
81.6,117.3,0.1,82.2,1182.4
81.6,117.4,0.1,82.2,1193.6
81.6,117.6,0.1,82.2,1193.3
81.6,117.7,0.1,82.2,1180.2
81.6,117.8,0.1,82.2,1187.1
81.7,117.9,0.1,82.2,1183.7
81.7,118,0.1,82.2,1190.6
81.7,118,0.1,82.2,1182.8
81.7,118,0.1,82.2,1187.3
81.7,118,0.1,82.2,1174.2
81.7,117.9,0.1,82.2,1176.7
81.7,117.8,0.1,82.3,1186.4
81.7,117.7,0.1,82.3,1181.3
81.7,117.5,0.1,82.3,1186.6
81.7,117.3,0.1,82.3,1188.2
81.7,117.2,0.1,82.3,1186.1
81.8,117,0.1,82.3,1191.2
81.7,116.9,0.1,82.3,1180.5
81.7,116.8,0.1,82.3,1186.7
81.7,116.8,0.1,82.3,1183.2
81.7,116.9,0.1,82.3,1183.7
81.7,117,0.1,82.2,1189.4
81.7,117.1,0.1,82.2,1177.6
81.7,117.2,0.1,82.2,1184.3
81.7,117.3,0.1,82.2,1194.4
81.6,117.4,0.1,82.2,1188.6
81.6,117.6,0.1,82.1,1173.5
81.6,117.7,0.1,82.1,1186
81.6,117.7,0.1,82.1,1191.1
81.6,117.8,0.1,82.1,1182.9
81.6,117.8,0.1,82.1,1189.2
81.5,117.9,0.1,82.1,1181.9
81.5,117.9,0.1,82.1,1187.7
81.5,117.9,0.1,82.1,1185.3
81.5,117.8,0.1,82.1,1179.8
81.6,117.7,0.1,82.1,1184.9
81.5,117.6,0.1,82.1,1184.1
81.6,117.5,0.1,82.1,1189.9
81.6,117.3,0.1,82.1,1181.9
81.6,117.2,0.1,82.1,1173.3
81.6,117,0.1,82.1,1188.8
81.6,116.9,0.1,82.1,1184.8
81.6,116.7,0.1,82.1,1179.7
81.6,116.7,0.1,82.1,1184.9
81.7,116.7,0.1,82.1,1182.2
81.7,116.8,0.1,82.2,1185.2
81.7,116.8,0.1,82.2,1181.5
81.7,117,0.1,82.2,1187.9
81.8,117.1,0.1,82.2,1183.2
81.7,117.2,0.1,82.3,1184.7
81.8,117.4,0.1,82.3,1184.2
81.8,117.5,0.1,82.3,1182.2
81.7,117.6,0.1,82.3,1177.9
81.7,117.7,0.1,82.3,1179
81.7,117.8,0.1,82.2,1186.1
81.7,117.9,0.1,82.2,1187.7
81.7,117.9,0.1,82.2,1184.3
81.7,117.9,0.1,82.2,1184.8
81.6,117.9,0.1,82.2,1190.2
81.6,117.9,0.1,82.1,1188.4
81.6,117.8,0.1,82.1,1186.7
81.6,117.7,0.1,82.1,1191.4
81.6,117.6,0.1,82.1,1183.3
81.6,117.4,0.1,82.1,1190.7
81.6,117.2,0.1,82.1,1181.4
81.6,117,0.1,82.1,1193.5
81.6,116.9,0.1,82.1,1182.9
81.6,116.8,0.1,82.1,1177.2
81.7,116.7,0.1,82.1,1187.7
81.7,116.7,0.1,82.1,1190.3
81.6,116.8,0.1,82.1,1181.9
81.6,116.9,0.1,82.1,1185.3
81.6,117,0.1,82.1,1187
81.6,117.2,0.1,82.1,1184
81.6,117.4,0.1,82.1,1181.1
81.6,117.5,0.1,82.1,1187.6
81.6,117.6,0.1,82.1,1183.3
81.6,117.8,0.1,82.1,1178
81.6,117.9,0.1,82.1,1200.2
81.7,118,0.1,82.2,1190.5
81.8,118,0.1,82.2,1182.3
81.8,118,0.1,82.2,1189.5
81.8,118,0.1,82.3,1182.9
81.8,118,0.1,82.3,1190
81.8,117.9,0.1,82.3,1186.7
81.9,117.8,0.1,82.3,1187.2
81.9,117.8,0.1,82.3,1181.2
81.9,117.6,0.1,82.4,1194
81.9,117.4,0.1,82.4,1182.6
81.9,117.3,0.1,82.4,1187
81.9,117.1,0.1,82.4,1190.7
81.9,117,0.1,82.4,1183.3
82,116.9,0.1,82.5,1190.2
82,116.8,0.1,82.5,1187.5
82,116.8,0.1,82.5,1186
82,116.9,0.1,82.5,1185.1
82,117,0.1,82.5,1186.6
82,117.1,0.1,82.5,1190
82,117.2,0.1,82.5,1191.7
82,117.3,0.1,82.5,1188.5
81.9,117.5,0.1,82.5,1187.4
81.9,117.6,0.1,82.4,1197.6
81.9,117.7,0.1,82.4,1186.6
81.8,117.9,0.1,82.4,1170.4
81.8,118,0.1,82.4,1195
81.7,118.1,0.1,82.3,1189.8
81.8,118.2,0.1,82.3,1190.9
81.8,118.2,0.1,82.3,1186.6
81.7,118.1,0.1,82.3,1187.6
81.7,118,0.1,82.3,1179.7
81.7,117.9,0.1,82.2,1184.7
81.7,117.8,0.1,82.2,1191
81.8,117.7,0.1,82.2,1189.5
81.8,117.6,0.1,82.2,1179.4
81.8,117.4,0.1,82.2,1186.1
81.8,117.1,0.1,82.2,1184.1
81.8,116.9,0.1,82.3,1182.5
81.8,116.8,0.1,82.3,1184
81.8,116.7,0.1,82.3,1185
81.8,116.7,0.1,82.3,1186.6
81.9,116.8,0.1,82.3,1186
81.9,116.9,0.1,82.3,1188
81.8,117,0.1,82.3,1191.1
81.8,117.1,0.1,82.3,1190.5
81.8,117.2,0.1,82.3,1187.9
81.8,117.2,0.1,82.3,1179.6
81.8,117.3,0.1,82.3,1182.4
81.7,117.4,0.1,82.3,1196.4
81.7,117.5,0.1,82.3,1187.5
81.7,117.6,0.1,82.3,1177.8
81.7,117.7,0.1,82.2,1187.2
81.7,117.7,0.1,82.2,1185
81.7,117.7,0.1,82.2,1184.3
81.6,117.7,0.1,82.2,1184.2
81.6,117.6,0.1,82.1,1175.9
81.6,117.5,0.1,82.1,1184
81.6,117.4,0.1,82.1,1187.8
81.7,117.2,0.1,82.1,1186.7
81.7,117.1,0.1,82.1,1183.8
81.7,116.9,0.1,82.1,1188.3
81.7,116.7,0.1,82.1,1186.4
81.7,116.6,0.1,82.1,1187.4
81.7,116.5,0.1,82.2,1183.8
81.8,116.5,0.1,82.2,1187
81.8,116.5,0.1,82.2,1182.1
81.9,116.6,0.1,82.3,1188.9
81.9,116.7,0.1,82.3,1188
81.9,116.9,0.1,82.4,1198.5
82,117,0.1,82.4,1173.1
81.9,117.1,0.1,82.4,1187.9
81.9,117.2,0.1,82.4,1179.9
82,117.3,0.1,82.4,1183.7
82,117.4,0.1,82.4,1182.4
81.9,117.5,0.1,82.4,1184.7
81.9,117.5,0.1,82.4,1176.8
81.8,117.6,0.1,82.4,1190.7
81.8,117.6,0.1,82.3,1189
81.7,117.7,0.1,82.3,1180
81.7,117.7,0.1,82.2,1193.3
81.7,117.7,0.1,82.2,1182.7
81.7,117.6,0.1,82.2,1182.9
81.7,117.6,0.1,82.1,1182.4
81.6,117.4,0.1,82.1,1191.1
81.6,117.3,0.1,82.1,1187.5
81.6,117.1,0.1,82.1,1186
81.7,117,0.1,82.1,1177.9
81.6,116.8,0.1,82.1,1180.8
81.7,116.7,0.1,82.1,1183.2
81.7,116.7,0.1,82.1,1182.3
81.7,116.6,0.1,82.1,1181.3
81.7,116.6,0.1,82.1,1185.7
81.7,116.7,0.1,82.2,1185.6
81.8,116.8,0.1,82.2,1185.9
81.8,116.9,0.1,82.2,1184.2
81.8,117,0.1,82.2,1184.9
81.8,117.1,0.1,82.2,1200.8
81.8,117.2,0.1,82.2,1177.2
81.8,117.3,0.1,82.3,1188.1
81.8,117.5,0.1,82.3,1185.5
81.8,117.6,0.1,82.3,1182.6
81.8,117.6,0.1,82.2,1185.8
81.7,117.7,0.1,82.2,1179.6
81.8,117.8,0.1,82.2,1181.1
81.7,117.8,0.1,82.2,1192
81.7,117.7,0.1,82.2,1184
81.7,117.7,0.1,82.2,1193
81.6,117.6,0.1,82.1,1192.7
81.6,117.5,0.1,82.1,1182.8
81.6,117.3,0.1,82.1,1182.8
81.6,117.1,0.1,82.1,1199.6
81.6,116.9,0.1,82.1,1188.4
81.6,116.8,0.1,82.1,1188.7
81.6,116.7,0.1,82.1,1186.7
81.6,116.7,0.1,82.1,1200.3
81.7,116.6,0.1,82,1193.8
81.7,116.7,0.1,82.1,1185
81.7,116.7,0.1,82.1,1200.2
81.7,116.8,0.1,82.1,1196.3
81.7,116.8,0.1,82.1,1190.3
81.7,116.9,0.1,82.1,1188.5
81.6,117.1,0.1,82.1,1194.1
81.6,117.3,0.1,81.9,1189
81.9,117.4,0.1,82,1172.5
81.9,117.6,0.1,82.2,938.3
81.9,117.7,0.1,82.2,942.8
81.9,117.8,0.1,82.2,950.5
81.9,117.9,0.1,82.3,941.6
81.9,118,0.1,82.2,953.4
81.9,117.9,0.1,82.2,952.4
81.9,117.9,0.1,82.2,951.4
81.9,117.9,0.1,82.2,949.1
81.9,117.9,0.1,82.2,943.1
81.8,117.8,0.1,82.2,946.5
81.8,117.7,0.1,82.2,941.6
81.8,117.6,0.1,82.1,947.9
81.8,117.5,0.1,82.1,948.2
81.8,117.3,0.1,82,953.7
81.8,117.1,0.1,82,944.6
81.8,116.9,0.1,82.1,948.4
81.8,116.7,0.1,82.1,955.6
81.8,116.6,0.1,82.1,951.3
81.8,116.5,0.1,82.1,944.6
81.8,116.6,0.1,82.1,946.5
81.8,116.7,0.1,82.1,939.5
81.8,116.8,0.1,82.1,945.9
81.9,117,0.1,82.1,955.3
81.8,117.1,0.1,82.1,947.3
81.9,117.3,0.1,82.1,948.7
82,117.4,0.1,82.1,954
82,117.6,0.1,82.2,937.7
82,117.8,0.1,82.2,948.6
82,117.9,0.1,82.3,949.6
82,118,0.1,82.3,942.4
82,118,0.1,82.3,939.2
82.1,118.1,0.1,82.3,944.9
82.1,118.1,0.1,82.4,943.4
82.1,118.1,0.1,82.4,951
82.1,118.1,0.1,82.4,949
82.1,118.1,0.1,82.4,944.1
82.2,118,0.1,82.4,946.2
82.2,118,0.1,82.5,945.1
82.2,117.8,0.1,82.5,949.5
82.2,117.6,0.1,82.5,941.4
82.2,117.4,0.1,82.5,956.4
82.2,117.2,0.1,82.4,946.4
82.2,117,0.1,82.4,948
82.2,116.9,0.1,82.5,949.7
82.2,116.8,0.1,82.5,953.6
82.2,116.8,0.1,82.5,946.8
82.3,116.8,0.1,82.6,943.3
82.3,116.9,0.1,82.6,952.2
82.2,117,0.1,82.6,941.4
82.2,117.1,0.1,82.5,948.3
82.2,117.3,0.1,82.5,947.4
82.2,117.5,0.1,82.5,952.8
82.2,117.7,0.1,82.5,948.5
82.2,117.9,0.1,82.5,945.7
82.2,118,0.1,82.4,953.3
82.2,118,0.1,82.5,947.2
82.2,118,0.1,82.5,946.9
82.1,117.9,0.1,82.5,945.5
82.1,118,0.1,82.5,950.2
82.1,118,0.1,82.5,946.9
82.1,118,0.1,82.5,949.7
82.1,117.9,0.1,82.5,942.9
