Water Temp(F),Water Flow Rate(gpm),Intake Air Temp(F),Air Flow(cfm)
121.9,1.6,39.3,1227.7
122.7,0.2,45.7,1230.4
119.2,0.0,55.2,862.4
120.3,0.2,58.5,788.4
120.2,0.2,74.2,833.6
116.8,0.0,55.4,870.1
121.9,1.2,50.8,1163.8
121.0,0.4,59.5,556.3
120.3,1.6,48.3,920.6
120.8,1.2,42.9,774.3
121.3,0.8,43.7,927.6
123.2,1.2,34.9,710.8
121.2,0.6,67.1,1028.6
121.8,1.6,53.0,840.0
121.1,0.9,46.4,864.0
121.2,0.9,46.2,866.9
120.5,0.6,43.3,861.7
121.4,0.8,40.1,933.6
121.0,1.1,45.6,778.0
120.9,0.4,53.0,1007.4
117.9,0.1,74.7,725.4
119.5,0.2,74.3,844.8
121.2,0.2,55.0,1024.4
118.7,0.1,71.1,656.7
120.4,0.2,61.8,789.0
119.7,0.2,75.1,767.3
121.4,1.6,38.1,1219.9
120.5,1.6,51.6,1145.7
124.9,0.0,35.9,647.3
120.6,0.6,80.8,1383.5
122.6,1.1,29.6,798.4
119.9,0.3,78.6,1398.6
116.3,0.0,63.7,1236.3
119.3,0.1,73.2,644.0
119.4,0.2,83.8,578.2
120.5,0.6,43.4,1013.5
121.9,0.4,54.3,1248.4
121.3,1.6,57.9,1305.5
117.8,0.1,81.7,1099.1
119.1,0.4,66.7,996.5
119.6,0.2,76.9,1377.7
122.4,1.1,61.1,1331.4
121.7,1.1,55.1,1164.6
121.3,1.6,39.8,961.4
120.6,0.1,73.3,569.5
117.7,0.1,81.1,1098.1
121.2,0.8,40.5,924.9
119.4,0.6,82.1,1406.9
121.6,0.8,40.7,637.1
123.3,1.1,30.2,786.9
120.3,1.6,58.4,522.6
119.1,0.1,73.3,649.4
120.7,0.2,73.9,1024.2
120.0,1.1,53.4,558.7
121.1,0.6,53.9,1231.3
116.7,0.1,82.1,1186.4
117.6,0.1,77.9,569.7
121.2,0.2,60.9,574.6
121.8,0.8,68.1,1246.1
119.7,1.6,57.6,1312.4
122.7,1.6,53.5,893.1
119.6,0.6,76.1,1151.0
120.5,0.2,69.1,1065.2
119.8,1.6,55.3,1146.1
120.5,0.2,64.0,830.7
118.1,0.0,55.5,869.8
119.9,0.6,71.3,716.1
121.1,1.1,31.0,788.4
119.6,0.8,62.2,1085.2
120.9,0.3,53.6,935.7
121.6,1.6,34.5,781.8
119.6,0.2,83.5,580.6
122.4,0.2,55.9,564.8
119.9,0.6,67.3,990.1
119.4,0.2,52.8,1005.2
120.8,0.6,64.6,643.5
118.9,0.1,73.3,643.5
118.3,0.1,59.3,1004.6
120.7,0.2,75.2,644.5
123.3,0.2,51.7,1168.8
122.3,1.6,41.7,704.3
120.4,0.2,57.5,639.0
121.5,0.4,78.4,1210.5
121.4,0.6,60.9,787.3
120.7,0.0,56.0,858.4
121.0,0.2,61.3,1017.6
121.2,0.3,48.8,722.1
118.8,0.2,62.8,799.0
122.4,0.2,82.4,646.0
119.7,1.6,41.3,1231.9
121.3,0.6,47.3,1092.0
122.9,0.8,37.8,641.6
120.9,0.3,77.9,1409.4
121.2,0.2,50.6,793.9
121.5,0.2,61.8,1019.2
120.2,1.2,40.1,1088.9
120.6,0.2,61.9,783.2
120.9,1.1,54.9,1160.7
121.5,0.2,72.9,1191.9
120.7,0.3,67.9,1225.6
120.1,0.4,82.6,1366.5
119.8,0.4,35.1,946.5
117.7,0.1,58.1,1011.7
121.5,0.4,55.1,1006.0
120.9,0.3,54.1,716.2
120.8,0.6,65.2,639.1
121.8,0.8,53.8,522.6
121.4,0.6,70.0,1149.5
120.8,0.4,78.9,1340.6
122.0,1.1,30.7,793.8
120.2,0.2,57.5,634.7
120.4,1.6,57.6,1172.4
120.2,0.2,45.3,1235.1
121.9,0.4,55.0,1003.4
118.8,0.2,45.1,1237.2
117.8,0.1,79.2,797.9
121.1,0.3,61.5,542.6
121.9,0.8,54.3,542.6
119.2,0.1,76.4,1101.8
120.9,0.2,59.0,1023.0
119.7,0.4,34.8,942.8
119.0,0.2,62.1,820.0
122.2,0.4,55.9,1005.4
120.5,0.6,42.6,851.5
120.5,1.6,37.4,1235.2
122.5,1.1,61.6,1351.8
121.9,1.5,44.3,996.4
121.8,0.8,36.8,932.2
118.9,0.2,61.4,816.6
121.4,0.2,55.9,786.0
116.3,0.2,75.0,1376.2
118.0,0.1,75.1,739.1
119.4,0.2,56.1,856.8
123.4,0.2,51.8,1183.4
122.0,0.4,54.9,1001.7
119.5,0.0,56.0,868.5
121.7,0.4,75.5,822.4
118.8,1.6,40.8,1231.4
120.1,0.2,77.2,908.2
116.7,0.0,63.1,1239.1
122.5,0.4,69.9,800.3
121.2,0.3,78.6,1360.6
120.4,0.6,47.3,1091.3
120.7,0.2,61.6,784.6
121.4,0.4,53.3,1009.1
118.6,0.1,74.1,1300.7
121.9,0.6,82.2,1360.1
119.7,1.6,55.0,878.0
119.9,0.4,34.2,945.3
119.0,0.1,71.8,980.9
119.4,0.2,62.7,820.5
121.0,1.1,30.5,779.3
121.4,0.2,54.4,788.5
122.2,0.4,55.5,997.5
120.3,1.6,59.8,546.5
119.8,0.4,34.9,939.2
120.3,0.2,64.1,1010.2
123.9,0.2,48.2,1171.1
121.2,0.2,62.6,1020.5
122.5,1.2,34.1,558.9
120.5,0.8,40.2,935.2
120.1,0.4,33.0,935.0
118.7,0.2,81.6,582.6
120.8,0.6,59.7,565.8
119.9,0.2,61.6,815.6
119.2,1.6,38.2,1231.2
120.6,0.2,75.8,662.0
119.7,1.1,59.7,948.7
120.7,0.6,71.9,1182.7
121.8,0.2,50.5,1179.1
121.6,1.1,65.0,797.6
118.8,0.2,62.0,809.7
121.6,0.4,37.5,944.8
118.8,0.1,75.2,695.7
117.4,0.1,82.4,1182.4
121.8,0.3,52.2,937.9
122.7,0.3,57.3,1005.6
120.3,0.2,75.0,1168.1
119.5,1.6,42.1,971.1
122.5,0.2,41.7,1082.8
120.7,1.1,54.7,675.7
116.8,0.1,81.2,1110.1
118.8,0.1,74.5,734.2
118.1,0.0,37.5,653.4
120.0,0.8,61.6,1064.2
117.9,0.1,58.1,593.8
122.1,0.2,47.0,1236.1
120.8,0.2,46.0,867.4
120.1,0.2,75.1,1170.0
119.6,0.4,29.3,1092.4
117.4,0.1,81.3,871.7
119.4,0.2,77.1,912.6
122.6,0.8,38.2,940.6
121.1,0.2,51.5,1093.3
120.5,0.2,75.1,1188.0
120.9,0.2,46.7,1221.0
116.0,0.0,63.7,1229.7
123.0,0.9,47.1,865.2
121.1,0.6,55.1,1159.2
117.4,0.1,79.1,796.8
119.7,1.2,39.3,987.2
121.4,1.1,30.5,789.6
120.5,0.3,53.8,712.4
121.2,0.6,48.0,1084.4
119.8,0.2,75.1,1184.1
119.9,0.2,62.1,575.4
121.4,0.6,40.0,785.7
115.9,0.0,62.0,1222.1
122.7,0.8,49.0,1226.7
119.8,0.3,58.1,966.7
121.1,0.4,67.0,977.0
118.6,0.1,73.9,728.3
123.2,1.1,29.9,789.7
121.8,0.2,53.8,795.1
120.7,0.4,67.0,994.0
122.4,1.6,58.4,1167.6
120.4,1.2,50.9,1167.9
119.2,0.2,55.3,720.3
118.7,0.3,69.0,1214.9
120.9,0.3,47.6,722.0
116.7,0.1,81.6,1103.6
122.9,0.8,36.7,933.0
120.0,0.2,62.2,1023.0
120.9,0.2,74.3,854.1
121.7,1.6,41.8,1229.3
119.7,1.1,60.9,954.5
121.2,0.2,57.7,637.3
121.0,0.3,68.2,1056.4
121.0,0.2,57.7,639.8
121.6,1.2,52.0,714.8
119.3,0.1,74.9,750.8
119.0,0.1,74.4,1309.9
120.5,0.3,55.0,1229.4
120.8,0.4,34.2,933.4
119.7,0.6,69.4,651.8
120.1,0.4,35.7,940.0
119.0,0.1,73.3,649.8
120.7,0.3,79.1,1375.7
119.2,0.1,73.3,647.9
120.9,0.2,81.4,649.2
121.2,0.4,57.9,559.2
122.7,1.6,51.7,1243.6
120.7,0.8,46.5,1230.5
123.4,1.1,30.5,785.2
120.6,0.4,54.0,1003.5
117.3,0.0,62.5,1228.6
119.8,0.8,54.1,530.9
120.6,0.4,34.3,933.9
119.3,0.2,62.5,816.1
123.8,0.2,47.3,1180.8
122.7,0.3,48.0,857.1
122.2,1.1,28.2,793.7
121.8,0.2,54.2,1025.7
121.6,0.6,41.9,848.6
120.5,1.2,39.0,990.0
119.2,0.1,74.4,714.2
120.9,0.2,75.0,669.8
117.0,0.1,82.1,1100.7
120.1,0.2,74.5,1182.2
121.2,0.2,82.3,1010.1
122.3,0.4,33.8,947.7
120.0,1.2,51.0,1167.6
119.4,0.3,59.7,550.9
119.7,0.6,47.5,1094.8
119.0,0.2,76.0,651.8
119.9,1.6,61.3,1167.1
119.0,0.1,74.1,733.2
120.8,0.2,63.1,1017.6
120.5,0.3,54.8,1229.6
122.5,0.9,47.1,857.1
120.2,0.2,62.8,571.8
120.6,1.6,60.6,548.4
116.0,0.0,62.4,1227.0
121.4,1.6,40.6,972.6
119.8,1.6,38.6,1227.6
120.1,0.2,75.1,738.6
117.0,0.1,82.2,1188.0
120.9,0.3,68.2,1067.1
123.6,0.1,51.8,1173.4
120.8,0.2,55.5,724.8
122.9,0.2,51.7,1169.7
121.7,0.3,48.2,719.1
122.8,0.8,36.5,938.8
120.1,0.3,57.1,1012.5
120.7,0.2,75.6,666.4
120.5,0.3,74.1,1173.9
118.7,0.1,55.8,640.8
121.1,0.3,75.8,985.2
117.9,0.1,81.2,1104.1
119.6,1.1,62.8,1076.4
120.6,0.8,48.1,1222.1
119.8,0.3,54.0,1230.9
117.5,0.1,81.6,880.3
121.4,1.6,41.1,953.1
119.9,0.1,50.1,1180.6
121.1,0.4,83.1,1384.0
121.8,1.6,55.5,625.0
120.1,1.6,58.8,1152.9
121.5,1.6,48.3,992.6
122.3,0.4,32.2,946.1
119.8,1.6,41.5,981.3
119.1,0.1,73.0,662.0
118.8,0.2,61.8,801.5
121.4,0.3,46.0,878.7
121.7,0.2,62.8,574.6
122.9,0.9,46.5,862.9
115.5,0.0,61.9,1223.4
117.9,0.1,80.4,1105.4
118.7,0.1,74.7,727.4
122.4,0.6,51.5,928.9
122.0,0.1,51.3,1175.4
119.1,0.1,74.3,1326.5
120.7,0.2,53.9,792.2
124.1,0.1,51.9,1165.9
118.7,0.1,74.2,720.0
117.3,0.0,62.5,1229.9
118.4,0.1,74.6,719.1
120.6,0.8,41.3,938.0
122.3,1.6,41.9,1175.2
119.8,0.3,57.0,861.4
120.3,0.4,78.1,1175.9
118.3,0.1,73.3,653.7
118.4,0.2,82.9,580.1
121.8,1.1,29.4,789.8
122.1,0.4,55.7,1010.2
120.4,1.6,54.6,903.3
118.6,0.2,75.0,687.4
122.8,0.8,39.1,922.6
120.8,0.4,66.8,957.9
120.4,0.4,59.2,555.8
120.6,0.0,55.3,873.7
121.5,0.2,52.1,1174.5
120.7,1.6,60.8,1169.0
118.2,0.1,73.7,1294.8
120.2,0.2,75.8,652.3
120.7,0.6,72.5,1175.4
120.1,0.2,45.6,1234.8
120.9,0.0,56.1,867.4
119.9,0.6,69.1,642.0
119.3,0.3,55.1,1232.1
120.6,0.6,45.0,788.9
120.2,0.2,63.6,813.6
119.7,0.8,65.6,901.4
121.0,0.3,57.1,542.1
121.7,1.6,61.8,528.9
120.7,1.6,47.6,995.0
122.7,1.6,51.2,1250.9
121.9,1.6,46.4,978.4
120.9,0.4,33.9,940.2
120.2,0.8,69.4,1220.2
120.1,0.4,58.5,564.7
121.1,0.2,46.1,1244.4
120.8,0.8,35.1,938.2
120.1,0.2,74.7,721.0
119.9,0.3,76.9,1033.5
119.1,0.2,77.4,1392.8
119.3,0.8,69.5,1255.8
121.8,0.1,51.0,1177.1
121.8,0.8,55.8,1173.9
121.4,0.4,58.6,562.7
120.0,0.8,66.7,982.8
123.4,0.0,36.8,654.1
119.5,0.4,78.2,1174.4
119.1,0.1,72.8,975.0
119.7,0.2,61.2,570.5
122.2,1.6,59.0,1349.9
124.5,0.2,55.6,1030.2
119.6,0.8,62.1,1040.8
122.2,0.0,35.8,646.6
121.3,0.2,52.0,1181.8
120.9,0.4,54.7,1004.0
122.0,0.3,48.0,716.1
121.2,0.4,53.0,1013.7
119.5,0.4,33.6,939.2
120.8,0.3,57.8,856.4
120.1,0.2,74.6,595.2
119.2,0.0,55.3,862.0
118.4,0.1,73.2,644.0
121.5,0.3,51.4,717.0
120.8,0.3,52.2,713.2
121.7,0.2,35.9,1241.0
118.6,0.1,79.3,789.1
120.5,1.6,50.3,840.8
116.9,0.1,82.2,1097.9
122.6,1.6,51.5,845.9
120.2,0.4,76.8,1181.7
118.8,0.1,74.0,761.5
120.7,0.3,58.0,556.2
120.8,0.3,47.8,721.3
119.4,1.6,50.7,714.2
120.1,0.2,73.5,830.7
120.6,1.6,41.2,1229.8
121.5,0.8,65.1,1364.5
122.2,0.1,46.8,859.1
119.9,1.6,41.8,702.1
121.3,0.6,47.5,1080.3
119.3,0.4,33.6,938.3
119.6,0.6,61.6,1061.3
122.7,0.2,41.8,1084.4
120.1,0.2,63.0,538.7
119.7,1.6,40.2,977.4
117.8,0.1,81.2,1114.4
118.8,0.2,45.4,1233.9
120.4,1.6,48.9,916.7
119.7,1.6,41.9,993.5
120.9,1.6,51.9,1069.3
119.0,0.3,78.5,1380.6
120.5,1.6,61.0,1175.4
121.0,0.4,33.2,938.3
120.0,0.3,46.0,854.7
120.3,0.2,56.4,800.3
119.3,0.1,72.8,1031.6
122.0,0.8,41.0,926.0
121.2,1.6,61.7,1164.2
121.0,0.3,51.9,940.7
119.6,1.6,46.4,978.9
118.4,0.1,57.8,1019.5
120.3,0.2,67.7,1070.1
117.7,0.0,37.4,653.9
121.5,1.2,40.0,1082.0
118.7,0.1,55.8,636.7
120.6,0.2,75.8,663.0
119.7,1.6,49.7,709.3
119.3,1.6,42.9,1154.2
122.8,1.1,27.4,719.5
120.7,0.4,81.1,1366.5
119.7,0.4,35.6,941.9
121.6,1.1,62.3,1071.0
119.5,0.2,74.4,656.2
120.9,0.3,57.2,1000.3
121.0,1.2,48.3,1167.2
121.4,1.6,61.0,634.2
121.5,0.3,57.2,1011.3
122.5,0.9,47.1,859.9
118.8,0.2,61.8,827.3
122.2,1.1,61.5,1320.2
120.8,0.3,76.5,1003.8
120.8,0.8,55.2,711.8
121.3,0.2,60.6,569.2
120.0,1.6,58.1,1160.7
117.7,0.1,81.1,1103.8
121.9,0.8,53.8,516.8
118.6,0.1,56.0,643.9
120.3,0.2,45.6,1230.7
121.6,0.6,62.0,1086.6
119.6,0.8,61.9,1066.7
121.1,0.3,55.5,640.5
122.8,0.3,54.3,630.4
123.4,1.1,32.5,554.9
119.7,0.6,47.7,1090.7
121.3,0.4,79.9,1360.1
121.2,0.3,77.4,1389.9
121.2,0.2,80.5,944.1
118.6,0.1,78.9,798.1
120.6,1.6,57.1,1329.9
120.8,0.2,75.4,1177.3
121.1,1.6,39.6,1232.6
120.9,0.6,47.8,1093.9
120.2,0.2,58.5,1009.9
122.8,0.8,46.6,861.3
121.3,0.8,54.4,515.8
120.7,0.2,45.2,1228.6
121.5,0.6,68.7,637.7
121.0,0.8,46.7,1230.2
122.7,1.6,58.9,554.3
120.9,0.4,37.2,946.0
120.4,0.2,59.4,1025.0
121.9,0.6,54.8,1231.3
120.7,1.6,61.0,1083.7
120.6,1.6,41.7,990.6
120.9,0.2,51.5,1175.6
121.4,0.9,46.0,856.0
119.6,0.6,47.7,1094.9
119.3,0.4,31.0,943.6
121.2,0.2,48.1,1183.9
120.5,0.3,58.0,529.4
116.6,0.0,63.2,1218.4
122.6,1.6,53.7,923.3
121.3,0.6,56.0,562.5
120.3,0.3,57.8,855.7
119.5,0.2,74.2,827.3
118.9,0.1,74.1,731.3
119.2,0.1,71.8,999.9
121.0,0.9,47.1,870.1
121.2,0.8,36.3,937.3
120.5,0.8,55.8,1174.3
120.2,0.2,64.3,1015.2
121.3,0.3,46.6,721.7
124.0,0.0,38.7,647.3
121.6,1.1,59.8,945.3
121.1,0.4,54.3,1007.1
122.8,1.6,53.1,849.8
120.7,0.3,73.9,1170.5
120.4,0.3,72.8,809.3
118.9,0.2,61.8,807.8
121.3,0.6,73.1,1174.4
119.6,1.6,46.3,976.5
120.6,0.3,57.9,856.5
121.1,0.4,67.6,964.3
118.4,0.1,57.9,1006.4
120.3,0.3,53.6,719.6
120.8,0.6,39.8,1012.2
120.1,1.6,52.0,791.7
121.8,0.8,62.0,1062.8
120.3,1.6,54.0,897.0
118.9,0.2,61.8,808.8
118.7,0.1,78.9,803.3
120.6,0.4,37.5,942.5
121.1,0.8,61.6,619.6
121.3,0.2,56.9,634.3
120.2,0.8,62.1,1067.6
119.8,0.3,61.2,513.3
121.1,1.1,30.8,783.4
121.3,1.2,47.5,853.7
120.9,0.2,63.1,1020.4
119.9,1.6,58.6,1168.1
120.6,1.1,61.0,1321.1
119.9,0.6,82.3,1393.3
120.9,1.6,34.7,778.0
120.7,0.3,57.8,858.4
120.2,0.3,55.8,516.8
123.5,1.1,30.6,787.1
119.6,0.1,77.1,1089.1
120.9,0.2,48.0,1163.3
120.1,0.2,83.9,607.2
119.7,0.4,59.0,889.2
121.3,1.1,55.5,1159.8
120.1,0.8,63.8,1352.3
120.1,0.2,62.6,568.5
122.0,0.6,69.6,642.5
117.7,0.1,74.3,1285.1
117.6,0.1,80.5,1111.1
120.0,1.6,41.8,956.5
118.0,0.1,82.2,1190.5
122.9,0.2,51.0,1182.3
121.3,1.2,34.4,566.1
118.7,0.1,74.5,708.3
119.7,0.4,79.6,1328.9
120.3,0.2,56.7,570.7
118.0,0.1,81.8,875.6
115.5,0.0,62.1,1226.7
121.1,1.1,53.8,533.3
121.0,0.4,35.9,937.9
123.7,0.0,36.4,655.9
119.8,0.4,68.4,978.9
122.3,1.6,57.3,1344.0
121.4,0.6,40.0,1020.2
119.3,0.2,82.1,641.5
117.8,0.1,74.6,720.5
118.8,0.1,74.3,747.8
120.5,0.6,66.7,990.1
116.7,0.1,81.5,1097.7
120.7,0.8,44.7,1221.1
120.9,0.2,47.1,1163.0
119.8,0.6,39.9,1009.9
121.0,1.6,41.7,1218.1
117.0,0.0,62.9,1234.2
121.7,0.3,76.2,1383.5
121.7,0.4,75.3,824.9
120.4,0.0,54.7,865.8
122.3,0.2,48.7,1175.3
120.7,0.8,62.0,1082.7
120.9,0.0,62.9,1233.0
121.2,0.4,53.5,1011.4
121.2,0.2,50.5,1169.9
118.2,0.1,72.5,642.0
119.5,0.3,54.5,1086.9
121.0,0.3,56.0,637.7
121.8,0.6,67.4,994.5
122.4,0.3,52.3,937.0
120.2,0.8,54.0,550.4
120.9,1.1,56.0,626.4
117.9,0.1,82.5,945.7
120.4,0.3,61.2,539.2
121.0,0.8,61.7,805.4
121.8,0.9,45.8,863.6
119.4,0.2,44.5,1007.3
121.4,0.4,54.4,642.1
122.0,0.4,53.6,1226.0
120.5,0.3,50.1,720.2
121.8,1.1,63.3,1331.4
119.8,1.6,58.5,1270.4
119.8,0.4,35.5,939.0
120.9,0.2,76.0,669.8
118.6,0.1,71.7,647.4
118.6,0.2,55.8,855.6
122.5,0.4,73.9,798.8
121.8,0.4,56.3,1004.3
118.8,0.1,74.1,1303.1
119.2,0.1,75.0,721.5
120.3,0.3,76.7,1015.0
119.2,0.2,48.4,1232.9
119.8,0.3,56.9,1014.6
117.1,0.1,80.4,1114.5
119.8,0.6,62.6,884.3
119.7,1.6,39.7,974.5
122.4,1.6,59.4,552.8
119.0,0.2,75.1,740.5
121.1,0.6,51.2,935.1
118.5,0.1,75.2,741.5
119.6,0.2,53.6,1086.3
120.9,0.3,46.8,726.8
118.4,0.0,62.8,1233.3
122.3,0.8,69.3,1354.8
121.4,0.9,47.0,862.8
120.4,0.0,55.6,860.2
121.1,0.6,47.5,1093.4
119.6,0.4,34.2,943.6
121.6,0.8,62.0,1073.0
122.7,1.6,49.5,915.1
120.8,0.2,79.1,950.1
121.3,0.2,60.8,575.5
119.7,0.8,53.7,521.1
120.7,0.2,74.9,1165.6
122.2,0.6,59.8,559.7
116.9,0.0,62.6,1226.5
122.5,1.1,51.7,862.3
120.4,0.2,55.5,720.1
123.1,0.9,46.8,864.0
121.9,0.8,44.1,1226.1
119.5,0.4,35.4,941.7
121.8,0.4,69.1,791.5
122.5,0.3,81.3,795.4
120.7,0.3,57.8,855.3
120.0,0.8,64.5,1352.3
121.0,0.2,74.1,818.0
121.8,0.2,56.4,1014.0
119.6,0.6,67.7,951.1
119.2,0.1,74.6,1285.1
119.4,0.1,75.0,744.9
121.2,0.2,45.4,1237.8
120.9,1.1,30.9,792.2
119.0,0.1,74.7,540.2
121.9,0.2,46.3,1228.7
119.7,0.6,68.8,625.0
121.0,1.6,49.4,919.6
122.0,0.1,74.1,578.5
120.7,0.2,75.2,1194.4
116.8,0.1,82.5,1187.5
120.7,1.6,49.1,990.2
120.5,0.2,75.4,656.2
120.2,1.6,59.8,539.2
121.8,1.6,54.6,1160.3
122.1,0.2,45.3,1223.0
120.7,0.8,65.0,890.7
121.6,0.4,82.5,1359.6
119.7,1.6,41.7,709.8
115.4,0.0,63.8,1232.6
122.5,1.6,58.7,545.0
122.5,0.6,51.4,937.7
120.0,0.3,74.4,1213.9
120.1,0.2,75.8,635.7
120.7,0.0,55.8,868.5
120.7,0.6,51.4,932.7
120.0,0.3,57.9,535.8
122.4,1.6,41.0,698.4
120.5,0.6,64.4,649.4
118.0,0.2,55.6,853.4
120.5,1.1,61.1,1328.4
119.5,0.3,69.2,963.8
119.3,0.1,75.0,733.2
122.0,0.8,68.5,1230.0
119.9,0.6,67.1,1004.3
117.7,0.1,82.2,1189.5
123.0,1.1,26.9,715.9
121.8,0.8,63.3,1329.4
120.2,0.1,57.0,639.9
120.5,0.2,81.7,1017.1
122.3,0.8,34.8,933.9
121.7,1.1,28.9,789.4
120.9,0.4,57.6,640.1
121.5,0.6,68.0,651.3
121.2,1.6,39.3,1219.8
120.6,0.2,56.5,1083.8
118.1,0.1,79.2,792.8
122.0,0.6,54.3,1228.5
120.0,0.2,57.0,1022.6
119.6,0.4,67.3,971.1
120.1,0.2,61.9,813.6
120.7,0.4,76.9,1168.1
123.7,0.0,36.2,650.2
116.8,0.2,75.2,1329.9
120.5,0.3,73.6,1175.9
119.1,0.2,74.2,837.5
122.3,0.6,40.7,1094.9
120.4,1.2,40.0,1085.5
118.2,0.1,82.3,1190.9
121.3,0.4,39.2,939.7
122.1,0.8,65.5,908.7
119.5,0.2,62.4,824.4
119.5,0.2,81.5,1018.3
119.8,0.2,61.8,815.6
120.6,1.2,63.3,1057.9
120.2,0.2,81.6,643.2
119.7,0.3,57.6,1219.2
119.0,0.2,53.4,792.8
121.6,0.0,55.2,864.5
121.4,0.3,77.0,979.9
121.8,0.2,51.2,1176.0
120.6,0.2,57.2,1077.1
119.4,0.4,35.7,941.1
122.7,1.6,61.1,1183.2
119.8,0.2,76.9,799.5
121.5,0.3,54.9,933.3
117.9,0.1,82.3,949.6
119.6,1.6,46.4,978.9
122.4,0.8,37.0,931.0
121.6,0.8,44.6,1230.4
117.6,0.2,76.6,1350.9
121.1,0.2,51.2,1163.1
121.3,0.6,47.2,1088.0
117.5,0.1,58.0,1010.0
121.3,0.9,45.8,862.4
119.0,0.1,74.6,736.1
122.6,0.6,54.9,1239.6
123.6,0.2,52.2,1163.2
121.0,0.8,37.6,934.4
123.0,1.1,50.8,848.5
120.6,1.6,51.2,1066.6
121.7,0.8,62.5,1080.3
121.0,0.2,63.5,1020.3
121.5,0.6,80.1,1365.0
120.3,0.3,46.8,723.7
121.2,0.3,47.4,717.0
121.8,0.8,64.4,1360.1
117.1,0.0,54.8,869.6
121.6,0.6,40.6,1015.0
121.2,0.8,63.6,1342.1
122.5,0.4,53.0,995.6
122.2,0.4,55.4,1236.8
120.8,1.6,41.6,1245.1
120.3,0.2,41.1,1082.6
120.2,0.2,58.4,1010.1
118.8,0.2,56.1,855.2
122.4,1.1,27.5,718.3
121.5,1.1,62.2,1338.7
121.2,1.6,54.2,873.6
119.2,0.1,72.8,1011.1
122.3,1.6,41.3,698.6
122.5,0.6,54.0,1228.8
120.1,0.3,45.2,859.8
120.3,0.2,53.9,1022.3
119.4,0.2,74.9,1005.7
116.7,0.0,62.9,1240.1
121.2,0.6,51.0,628.6
120.2,0.2,75.8,1193.9
123.1,0.9,46.1,862.9
120.8,0.2,63.0,564.0
122.1,0.8,45.6,1221.4
120.6,0.4,80.2,1366.0
120.6,0.2,79.8,947.9
120.0,0.2,63.1,823.4
119.9,0.4,59.3,877.5
121.5,1.1,60.0,871.7
119.4,0.1,75.2,734.7
119.6,0.8,66.6,981.8
121.7,0.8,47.7,860.9
122.1,1.2,46.1,778.2
122.6,0.2,45.0,1239.5
119.7,1.1,55.2,1157.3
119.9,0.6,47.6,1090.3
122.3,1.6,48.5,1160.9
118.8,0.1,74.0,556.7
119.6,0.2,76.0,668.4
121.9,0.8,54.1,547.0
119.7,1.2,47.4,855.0
116.9,0.3,76.7,1337.2
117.9,0.1,56.3,643.1
119.8,0.3,55.1,1226.6
119.8,0.2,81.8,583.2
119.5,1.2,38.8,1000.1
121.1,0.8,44.2,1230.8
120.9,0.2,47.7,1167.2
117.4,0.1,82.2,1188.6
119.4,0.6,71.6,688.4
120.5,0.2,80.2,943.1
120.7,0.2,44.3,1219.0
121.4,0.2,45.4,1240.4
120.8,0.6,41.8,1076.8
120.0,0.2,83.4,582.6
121.4,0.6,80.8,1364.5
118.5,0.1,58.1,1006.7
120.7,0.3,70.0,827.3
119.3,0.2,57.0,565.2
121.2,0.8,54.2,508.0
121.3,0.4,57.5,525.0
123.5,1.1,30.6,786.8
120.6,0.6,53.2,1229.3
121.6,0.2,54.4,1017.6
120.7,0.2,81.4,649.4
120.6,0.2,77.3,957.5
121.9,0.8,66.6,973.5
121.2,1.1,31.2,793.2
116.2,0.0,63.4,1233.5
122.1,0.2,51.0,790.5
122.1,1.6,42.0,629.4
122.4,0.8,37.7,925.1
121.2,0.2,54.6,788.4
120.7,0.2,64.5,1021.3
121.2,0.4,80.0,740.0
119.2,0.4,80.7,1362.1
119.0,0.1,71.3,653.3
120.1,1.6,57.7,1144.7
120.4,0.2,49.8,1177.6
116.8,0.0,62.5,1222.0
121.2,0.3,71.1,871.7
115.6,0.0,63.4,1229.0
117.5,0.1,81.2,1106.0
121.3,0.0,56.1,866.9
119.9,0.8,62.5,1068.1
121.1,0.2,45.7,1227.8
117.1,0.1,82.2,1200.8
122.0,1.2,47.4,850.4
116.4,0.0,62.7,1216.7
122.6,0.8,43.3,926.0
120.1,0.2,61.6,833.6
122.8,0.2,50.7,1177.0
116.8,0.1,80.4,1107.0
121.0,0.3,74.2,1168.5
119.6,1.6,60.5,1036.4
121.1,0.3,61.8,544.1
120.8,0.3,81.8,801.9
117.4,0.1,80.9,1107.1
122.0,1.2,46.4,859.4
115.6,0.0,64.2,1231.4
120.4,0.4,67.7,989.6
122.1,1.6,61.0,1162.7
118.8,0.1,75.0,718.6
121.3,0.3,77.1,990.6
118.4,0.1,79.2,800.8
119.8,1.6,58.8,1157.3
122.7,1.6,50.8,1292.9
120.4,0.3,55.4,1237.3
121.2,0.8,56.2,1232.3
117.6,0.1,82.1,947.9
121.2,0.8,62.2,615.2
119.9,0.4,83.0,641.4
120.0,0.4,78.0,1191.9
121.2,0.4,37.3,939.7
120.8,0.4,55.1,1228.6
120.8,1.6,46.6,995.0
121.4,0.2,52.9,1090.0
122.2,0.4,53.1,1004.3
122.6,1.6,61.4,1177.8
121.3,1.2,50.2,1162.1
121.9,0.4,53.5,1010.7
121.5,0.4,81.7,1372.8
120.8,0.3,49.3,718.6
121.3,0.4,77.0,1179.8
